applicant_id,application_date,credit_score,income,age,employment_status,loan_amount,dti_ratio,experiment_group,funnel_stage,decision_outcome,funding_status,defaulted,approved_date,funded_date,funded_amount
APP-04237,2024-11-27,822,74185,46,Employed,18228,0.05,A,Funded,Approved,Funded,0,2024-11-30,2024-12-02,16697.0
APP-04238,2024-11-10,608,40377,29,Employed,14146,0.05,A,Application Started,N/A,Not Funded,0,,,
APP-04239,2024-12-10,824,87280,20,Employed,35793,0.09198313918528353,A,Approved,Approved,Not Funded,0,,,
APP-04240,2025-04-16,640,50316,66,Employed,11393,0.05,B,Funded,Approved,Funded,1,2025-04-19,2025-04-22,9689.0
APP-04241,2025-03-12,428,18501,29,Employed,8727,0.7076193050292667,A,Application Started,N/A,Not Funded,0,,,
APP-04242,2024-11-18,757,57086,50,Employed,26285,0.23436360900782366,B,Approved,Approved,Not Funded,0,,,
APP-04243,2025-04-18,579,15000,62,Employed,8238,0.3315968203234249,B,Application Started,N/A,Not Funded,0,,,
APP-04244,2024-11-08,733,54655,45,Employed,22150,0.05,A,Funded,Approved,Funded,0,2024-11-09,2024-11-10,20411.0
APP-04245,2024-11-24,653,64068,36,Employed,26167,0.06456667125987008,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-04246,2024-11-13,464,38195,26,Employed,16375,0.2605566059798662,A,Application Started,N/A,Not Funded,0,,,
APP-04247,2025-03-15,669,82313,26,Unemployed,22488,0.05,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-04248,2024-12-18,850,64740,48,Employed,31811,0.1490178303794723,A,Funded,Approved,Funded,0,2024-12-21,2024-12-22,31811.0
APP-04249,2024-12-20,709,65646,61,Employed,29417,0.06585343134536836,A,Funded,Approved,Funded,0,2024-12-22,2024-12-23,29417.0
APP-04250,2025-02-25,643,65154,39,Self-employed,34376,0.07257042724770743,A,Documents Uploaded,N/A,Not Funded,0,,,
APP-04251,2025-05-01,779,109757,37,Employed,54424,0.05,B,Funded,Approved,Funded,0,2025-05-04,2025-05-05,54424.0
APP-04252,2024-11-24,675,55395,52,Self-employed,24227,0.05147433689607263,B,Funded,Approved,Funded,0,2024-11-25,2024-11-27,22027.0
APP-04253,2024-12-03,675,31616,35,Employed,7031,0.21114292391285855,A,Funded,Approved,Funded,0,2024-12-06,2024-12-07,6515.0
APP-04254,2024-12-06,519,53858,47,Employed,30355,0.08218644193586197,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-04255,2025-01-20,678,90114,44,Employed,28408,0.14222679149089368,B,Funded,Approved,Funded,0,2025-01-24,2025-01-26,26339.0
APP-04256,2024-12-17,774,55949,39,Employed,32670,0.07103202494476372,A,Approved,Approved,Not Funded,0,,,
APP-04257,2024-11-10,549,56721,43,Employed,18765,0.05,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-04258,2025-03-16,820,91574,65,Employed,19749,0.05,A,Funded,Approved,Funded,0,2025-03-19,2025-03-20,19749.0
APP-04259,2024-12-16,638,69141,51,Self-employed,37901,0.17034389850215378,A,Documents Uploaded,N/A,Not Funded,0,,,
APP-04260,2025-01-26,543,41811,57,Employed,21230,0.5123973971066849,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-04261,2025-02-23,769,47930,32,Self-employed,24148,0.19415921862190588,B,Funded,Approved,Funded,0,2025-02-25,2025-02-28,21809.0
APP-04262,2025-04-22,615,44874,57,Self-employed,8536,0.1149795327899029,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-04263,2025-03-16,741,68272,51,Self-employed,37254,0.2601432651502187,B,Funded,Approved,Funded,0,2025-03-20,2025-03-23,37254.0
APP-04264,2025-04-21,614,64564,26,Employed,27012,0.15955599493231537,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-04265,2024-12-22,642,55878,50,Employed,20208,0.12326896949495836,B,Funded,Approved,Funded,1,2024-12-24,2024-12-25,20208.0
APP-04266,2025-01-04,709,48301,37,Self-employed,27093,0.10285232540703809,B,Funded,Approved,Funded,0,2025-01-05,2025-01-07,25945.0
APP-04267,2025-05-03,684,64507,25,Unemployed,29009,0.245919736970854,B,Documents Uploaded,N/A,Not Funded,0,,,
APP-04268,2025-01-26,410,43201,45,Self-employed,9066,0.3711502707271829,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-04269,2024-11-30,515,44092,50,Employed,16922,0.2715426051751137,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-04270,2025-02-12,761,44376,45,Employed,19369,0.05,A,Approved,Approved,Not Funded,0,,,
APP-04271,2024-12-15,634,44771,42,Employed,24818,0.23515397715156447,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-04272,2025-04-13,587,62656,40,Unemployed,17290,0.3812508784944381,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-04273,2025-03-25,486,15000,70,Employed,7611,0.5166937160023571,B,Application Started,N/A,Not Funded,0,,,
APP-04274,2024-11-13,520,15000,29,Employed,7648,0.12001292665597493,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-04275,2025-04-15,407,55861,54,Unemployed,11597,0.40881552585791875,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-04276,2025-01-28,637,58928,44,Employed,9296,0.36557018865087987,B,Funded,Approved,Funded,0,2025-01-30,2025-01-31,8429.0
APP-04277,2025-01-27,578,54934,33,Employed,22612,0.2873253759242487,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-04278,2024-12-09,534,16863,43,Self-employed,8520,0.31261571265297344,B,Application Started,N/A,Not Funded,0,,,
APP-04279,2025-04-29,641,63850,27,Self-employed,25507,0.1753299788539125,A,Documents Uploaded,N/A,Not Funded,0,,,
APP-04280,2025-03-31,693,59804,36,Employed,30859,0.18996878202645062,A,Funded,Approved,Funded,0,2025-04-02,2025-04-03,30196.0
APP-04281,2024-11-14,850,38313,43,Employed,16475,0.05,A,Approved,Approved,Not Funded,0,,,
APP-04282,2025-03-02,468,60285,25,Employed,26765,0.3036921115048631,B,Application Started,N/A,Not Funded,0,,,
APP-04283,2025-01-04,789,67073,50,Self-employed,10910,0.12090892741288545,B,Funded,Approved,Funded,0,2025-01-08,2025-01-09,10910.0
APP-04284,2024-12-13,766,53678,32,Self-employed,10191,0.05,A,Documents Uploaded,N/A,Not Funded,0,,,
APP-04285,2025-03-15,556,33040,26,Employed,15735,0.47831866361680003,B,Application Started,N/A,Not Funded,0,,,
APP-04286,2025-03-29,674,15000,31,Employed,7399,0.05,B,Funded,Approved,Funded,0,2025-04-02,2025-04-04,7184.0
APP-04287,2025-01-11,595,56366,70,Employed,22207,0.31343349130614623,B,Application Started,N/A,Not Funded,0,,,
APP-04288,2025-01-06,672,57437,20,Self-employed,23869,0.1102855573555485,B,Approved,Approved,Not Funded,0,,,
APP-04289,2024-11-24,831,64218,49,Employed,27386,0.05,B,Funded,Approved,Funded,0,2024-11-26,2024-11-28,26968.0
APP-04290,2024-12-24,722,82769,34,Employed,16325,0.2761356383899732,B,Funded,Approved,Funded,0,2024-12-27,2024-12-28,16325.0
APP-04291,2024-12-25,711,28422,39,Employed,12805,0.19768591666415206,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-04292,2024-11-30,598,32864,51,Self-employed,12005,0.21865730046519818,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-04293,2025-04-12,471,15099,50,Employed,6358,0.6480257069486635,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-04294,2025-04-25,624,41824,35,Employed,16872,0.34196237895738396,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-04295,2025-03-08,794,65749,27,Employed,32437,0.05,A,Documents Uploaded,N/A,Not Funded,0,,,
APP-04296,2025-04-06,466,40200,51,Employed,11792,0.05344775573804145,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-04297,2025-03-04,523,30360,50,Employed,9657,0.3372790747327029,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-04298,2025-02-10,665,33952,40,Self-employed,11075,0.351274708223351,B,Application Started,N/A,Not Funded,0,,,
APP-04299,2024-11-15,531,71820,49,Self-employed,35414,0.4028475997492107,A,Application Started,N/A,Not Funded,0,,,
APP-04300,2025-01-01,554,88632,38,Self-employed,30489,0.5185945582150182,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-04301,2024-11-17,599,47765,34,Employed,10970,0.13650307279191032,A,Documents Uploaded,N/A,Not Funded,0,,,
APP-04302,2025-01-05,486,18464,44,Employed,10937,0.3499163754166269,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-04303,2025-01-10,533,67809,50,Self-employed,25226,0.29480875897202236,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-04304,2025-04-13,734,29464,47,Employed,5868,0.09368318424659677,A,Application Started,N/A,Not Funded,0,,,
APP-04305,2024-12-06,493,27604,50,Self-employed,12466,0.47386641735340074,A,Application Started,N/A,Not Funded,0,,,
APP-04306,2024-12-12,458,16877,34,Self-employed,8145,0.6473554501391863,A,Documents Uploaded,N/A,Not Funded,0,,,
APP-04307,2025-01-15,574,19209,62,Employed,7205,0.5339041332504438,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-04308,2024-12-01,737,53099,39,Employed,23411,0.3037356153319693,B,Funded,Approved,Funded,0,2024-12-04,2024-12-05,23268.0
APP-04309,2024-12-07,626,30316,42,Employed,6903,0.2928621668392849,A,Funded,Approved,Funded,1,2024-12-09,2024-12-12,6658.0
APP-04310,2024-11-30,594,44653,28,Employed,14090,0.18116662641788722,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-04311,2025-04-11,655,51043,41,Self-employed,11373,0.1901347647662341,A,Documents Uploaded,N/A,Not Funded,0,,,
APP-04312,2025-01-07,440,16573,50,Employed,5373,0.5232849140500495,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-04313,2025-03-26,709,48489,53,Employed,19553,0.1090102097518465,A,Application Started,N/A,Not Funded,0,,,
APP-04314,2025-01-09,696,49983,62,Self-employed,17451,0.05,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-04315,2025-01-15,600,61196,50,Employed,25515,0.15564425268296714,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-04316,2025-01-16,770,59031,47,Self-employed,22183,0.142706300022506,B,Approved,Approved,Not Funded,0,,,
APP-04317,2024-12-16,514,52894,38,Employed,15498,0.29552490657553204,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-04318,2025-03-26,785,75216,36,Unemployed,16136,0.05,B,Funded,Approved,Funded,0,2025-03-30,2025-03-31,16136.0
APP-04319,2024-12-08,668,63230,55,Employed,16673,0.1282367932324813,B,Approved,Approved,Not Funded,0,,,
APP-04320,2025-04-09,609,73656,55,Employed,17701,0.0799200973058238,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-04321,2025-02-13,647,27312,31,Employed,12791,0.14055939090543157,B,Approved,Approved,Not Funded,0,,,
APP-04322,2025-03-29,637,39236,52,Employed,20362,0.11007741136427565,B,Funded,Approved,Funded,0,2025-04-03,2025-04-05,18925.0
APP-04323,2025-04-25,796,99865,51,Employed,47353,0.05,B,Funded,Approved,Funded,0,2025-04-28,2025-04-29,46119.0
APP-04324,2025-04-27,520,31853,30,Employed,14005,0.16625365311788673,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-04325,2024-12-22,558,15000,50,Self-employed,4327,0.2624095157362075,B,Application Started,N/A,Not Funded,0,,,
APP-04326,2025-04-11,774,58340,31,Self-employed,27416,0.10022551522064317,B,Approved,Approved,Not Funded,0,,,
APP-04327,2025-04-19,578,45498,18,Self-employed,19213,0.4205870142789444,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-04328,2025-04-30,758,15000,42,Self-employed,2566,0.05,A,Funded,Approved,Funded,0,2025-05-01,2025-05-03,2480.0
APP-04329,2024-12-05,850,96678,47,Employed,53987,0.15346056904059402,A,Funded,Approved,Funded,0,2024-12-08,2024-12-09,53987.0
APP-04330,2024-12-10,601,30825,42,Employed,5732,0.2676918233471006,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-04331,2025-02-11,731,64671,70,Employed,24330,0.05,A,Application Started,N/A,Not Funded,0,,,
APP-04332,2025-04-24,511,31580,48,Employed,12028,0.2756953249816663,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-04333,2024-12-01,740,33232,45,Self-employed,17501,0.05,A,Funded,Approved,Funded,0,2024-12-05,2024-12-07,15581.0
APP-04334,2025-02-17,673,30889,49,Self-employed,17325,0.05,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-04335,2025-03-26,706,36898,38,Self-employed,21137,0.350713753303592,B,Documents Uploaded,N/A,Not Funded,0,,,
APP-04336,2024-12-17,572,63913,55,Self-employed,25971,0.15510485845407812,A,Application Started,N/A,Not Funded,0,,,
APP-04337,2025-03-01,450,27049,48,Employed,12322,0.4930338576463189,A,Documents Uploaded,N/A,Not Funded,0,,,
APP-04338,2024-12-31,710,45562,47,Unemployed,8649,0.07082133390890535,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-04339,2025-03-30,402,15000,36,Employed,5543,0.4751714590444649,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-04340,2025-01-07,611,70023,25,Self-employed,38795,0.2664540708753496,A,Documents Uploaded,N/A,Not Funded,0,,,
APP-04341,2024-11-23,762,90484,37,Employed,32127,0.05,B,Funded,Approved,Funded,0,2024-11-25,2024-11-26,32127.0
APP-04342,2025-02-21,673,75994,47,Employed,13779,0.33153132054874973,A,Funded,Approved,Funded,0,2025-02-23,2025-02-25,13148.0
APP-04343,2024-11-27,850,79848,38,Employed,19186,0.05,A,Funded,Approved,Funded,0,2024-11-29,2024-12-02,17155.0
APP-04344,2024-11-26,773,68096,47,Employed,23375,0.05,B,Approved,Approved,Not Funded,0,,,
APP-04345,2025-03-21,571,17781,41,Employed,4567,0.33145097059956263,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-04346,2024-12-23,653,45383,49,Employed,14818,0.05058218046642583,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-04347,2024-12-20,644,35722,32,Self-employed,10710,0.20123179554247675,A,Application Started,N/A,Not Funded,0,,,
APP-04348,2025-01-14,460,15000,46,Unemployed,4402,0.3751901309452124,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-04349,2025-04-05,537,59840,36,Employed,11430,0.4104015165332837,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-04350,2025-02-06,582,29283,25,Unemployed,16024,0.2154080550222561,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-04351,2025-05-01,405,49418,42,Self-employed,22817,0.3142469631400895,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-04352,2024-12-25,655,68134,62,Employed,29333,0.21060127988270222,B,Application Started,N/A,Not Funded,0,,,
APP-04353,2025-04-07,620,58134,26,Employed,24585,0.1594078213362154,A,Documents Uploaded,N/A,Not Funded,0,,,
APP-04354,2025-02-02,449,42157,45,Unemployed,13845,0.14060041306236193,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-04355,2025-02-12,698,42493,53,Self-employed,22117,0.1321484438775594,B,Documents Uploaded,N/A,Not Funded,0,,,
APP-04356,2024-11-19,735,95657,70,Employed,54382,0.05,B,Funded,Approved,Funded,0,2024-11-20,2024-11-22,46203.0
APP-04357,2025-03-04,677,53562,38,Employed,8169,0.18061349546800542,B,Documents Uploaded,N/A,Not Funded,0,,,
APP-04358,2025-03-03,611,52138,36,Self-employed,9678,0.08299210150708645,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-04359,2025-04-21,720,44018,29,Employed,19972,0.05,A,Approved,Approved,Not Funded,0,,,
APP-04360,2024-11-06,731,39476,57,Employed,10114,0.23826864469836043,A,Funded,Approved,Funded,0,2024-11-07,2024-11-08,10114.0
APP-04361,2025-01-02,686,63145,33,Employed,35378,0.2439721974167376,A,Funded,Approved,Funded,0,2025-01-04,2025-01-05,34939.0
APP-04362,2025-02-05,551,44450,39,Self-employed,20017,0.28526306202619156,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-04363,2024-11-14,683,37512,21,Employed,11843,0.18691506315030235,A,Approved,Approved,Not Funded,0,,,
APP-04364,2024-12-30,793,35531,54,Self-employed,11969,0.10531219998019191,A,Funded,Approved,Funded,0,2025-01-01,2025-01-03,11969.0
APP-04365,2025-04-24,578,17401,57,Self-employed,8020,0.2509715449684788,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-04366,2024-12-04,850,93922,54,Employed,20046,0.05,A,Funded,Approved,Funded,0,2024-12-05,2024-12-06,19733.0
APP-04367,2024-12-19,586,31334,24,Employed,17156,0.2874203977173712,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-04368,2025-02-22,653,43521,51,Unemployed,6621,0.3090832521812512,A,Application Started,N/A,Not Funded,0,,,
APP-04369,2024-11-29,569,70906,23,Self-employed,41871,0.3527272073212709,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-04370,2024-12-26,676,30156,44,Self-employed,6798,0.138895575533033,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-04371,2025-02-22,440,15000,46,Employed,7259,0.5097936567329758,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-04372,2024-11-21,584,28024,47,Employed,4707,0.21151326048184546,A,Application Started,N/A,Not Funded,0,,,
APP-04373,2025-04-03,518,69161,50,Employed,23801,0.4841262822983833,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-04374,2024-11-11,666,91467,43,Self-employed,39663,0.34457708707347257,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-04375,2024-12-28,769,76931,20,Employed,13970,0.05,A,Funded,Approved,Funded,0,2024-12-31,2025-01-01,13396.0
APP-04376,2024-12-25,727,73367,50,Employed,25640,0.23364016323011894,B,Documents Uploaded,N/A,Not Funded,0,,,
APP-04377,2024-12-03,365,15000,45,Employed,4296,0.8543426577202332,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-04378,2024-12-06,850,108946,33,Employed,40768,0.05,A,Funded,Approved,Funded,1,2024-12-07,2024-12-08,40261.0
APP-04379,2025-02-16,685,58853,25,Unemployed,22191,0.26631359407152344,B,Documents Uploaded,N/A,Not Funded,0,,,
APP-04380,2024-11-27,556,57662,62,Employed,29024,0.18293552028551308,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-04381,2025-03-15,668,49689,58,Employed,10214,0.06444397442049074,A,Application Started,N/A,Not Funded,0,,,
APP-04382,2024-12-21,671,46739,52,Self-employed,8750,0.10482355774116404,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-04383,2025-04-16,569,75160,35,Employed,24866,0.20338260256330581,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-04384,2024-11-17,673,63094,18,Employed,34662,0.05,A,Approved,Approved,Not Funded,0,,,
APP-04385,2025-02-16,577,71727,53,Self-employed,38364,0.2278507928712615,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-04386,2025-04-09,601,50206,48,Employed,20182,0.3492074575637366,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-04387,2025-03-11,567,24732,39,Unemployed,13601,0.07147143242396087,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-04388,2025-02-08,478,21133,57,Employed,10828,0.404369783256527,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-04389,2025-02-24,667,53759,54,Employed,14787,0.16351759114021688,A,Funded,Approved,Funded,1,2025-02-25,2025-02-28,14787.0
APP-04390,2025-04-22,720,44469,46,Employed,10074,0.05,A,Funded,Approved,Funded,0,2025-04-25,2025-04-26,9966.0
APP-04391,2024-12-16,711,33950,44,Self-employed,9693,0.1607288161967179,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-04392,2025-03-09,748,83828,44,Employed,21141,0.1003988876796634,A,Funded,Approved,Funded,0,2025-03-10,2025-03-12,20580.0
APP-04393,2025-01-18,688,42902,52,Employed,18457,0.05913507295257938,B,Application Started,N/A,Not Funded,0,,,
APP-04394,2024-11-29,586,46363,33,Employed,19157,0.4016335929095353,A,Application Started,N/A,Not Funded,0,,,
APP-04395,2024-12-24,750,65922,49,Employed,27640,0.12159156403159031,A,Funded,Approved,Funded,0,2024-12-25,2024-12-26,25205.0
APP-04396,2025-04-19,487,21936,32,Employed,5159,0.6022712676407946,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-04397,2024-12-03,541,68115,60,Employed,34489,0.2887857115668274,B,Application Started,N/A,Not Funded,0,,,
APP-04398,2025-04-21,534,16057,50,Employed,5541,0.259235321750625,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-04399,2025-02-26,779,68132,35,Employed,24704,0.05,B,Approved,Approved,Not Funded,0,,,
APP-04400,2025-02-02,763,66222,44,Employed,39642,0.19799753161496633,A,Funded,Approved,Funded,0,2025-02-04,2025-02-05,36054.0
APP-04401,2024-12-03,708,54714,33,Self-employed,15156,0.06769544501717385,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-04402,2025-04-30,778,36861,62,Employed,12066,0.05,B,Approved,Approved,Not Funded,0,,,
APP-04403,2024-12-09,544,56816,63,Employed,25817,0.5891459684647858,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-04404,2025-04-29,691,68970,52,Self-employed,37670,0.05,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-04405,2024-11-28,634,34888,62,Unemployed,7223,0.23602301904670073,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-04406,2024-12-11,751,74249,45,Employed,35696,0.05,A,Application Started,N/A,Not Funded,0,,,
APP-04407,2024-12-13,636,56098,53,Employed,31595,0.14240865641484077,A,Application Started,N/A,Not Funded,0,,,
APP-04408,2025-03-30,603,19687,58,Employed,6699,0.0782456056186294,B,Application Started,N/A,Not Funded,0,,,
APP-04409,2024-11-09,714,39321,43,Employed,10971,0.05,A,Approved,Approved,Not Funded,0,,,
APP-04410,2025-02-25,755,83265,44,Employed,37884,0.05,B,Application Started,N/A,Not Funded,0,,,
APP-04411,2025-01-11,569,48088,55,Employed,12538,0.33811107688232556,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-04412,2025-02-20,642,37913,51,Unemployed,12243,0.30036616688908974,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-04413,2025-02-09,522,20030,34,Employed,11088,0.055678577412725645,A,Underwriting Review,Rejected,Not Funded,0,,,
